Label;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.61;0;1.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.61;0;0;0;0;0;0;0;0;4.83;0;0;0;0;0;0;0;0;3.117;15;53
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.69;0;0;0;0;0;0;0;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.285;2;9
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6
0;0.51;0;0;0;0.17;0.17;0;0;0.34;0.17;0;2.07;0;0;0;0.17;0;0;2.24;0;1.03;0;0;0;0.34;0.69;0.17;0;0;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0.17;0.34;0;0;0;0;0.466;0.248;0;0;0;0.062;2.926;48;319
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.17;0;0;0;0;0.441;0;0.441;0.662;0;4.066;17;61
1;0;0;0;0;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.166;28;79
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.08;0;4.16;0;0;0;0;0;2.08;0;2.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.08;0;0;0;0;0;0;0;0;1.181;3;13
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43;0;0.86;0;0;0;6.03;3.44;0.86;0.43;0.43;0.43;0.43;0.43;0;0.43;0.43;0.43;0.86;0;0.43;0.43;0;0;0.43;0;0.43;0;0;0;0;0.13;0.065;0.065;0;1.043;2.983;40;179
1;0;0.45;0.45;0;0.45;0;0;0;0;0;0;0.45;0;0;0;0.45;0;0.91;1.36;0;1.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.501;0;0;2.777;61;200
0;0;0.49;0;0;0;0;0;0;0;0;0;0.49;0;0;0;0;0;0;2.94;0;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.241;0;0;0;0.08;1.77;21;85
0;0.42;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;4.25;0;0.85;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.374;0;0;0.124;0;1.772;18;78
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.66;0;0;0;0;0;0;1.149;0;0;1.5;3;12
1;0.09;0.49;0.59;0;0.49;0.19;0;0;0.09;0.39;0;1.57;0.19;0;0;0;0.09;0;3.74;0.09;1.08;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.765;0.037;0;5.803;1.284;0;5.944;54;755
1;0.19;0.76;0.19;0;0.19;0.19;0.19;0;0.95;0.38;0.19;0.57;0;0;2.86;0.19;0;3.43;1.71;0;2.09;0;3.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;0;0;0;0;0;0;0;0;0;0.151;0.303;0.212;0.303;0;11.242;132;742
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.333;11;13
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
1;0;0;0;0;0.53;0;1.07;0;0;0.53;0;0;0;0;0;0;0;1.61;1.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.336;0;0;0;0;2.333;14;119
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;1.2;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.237;0;0;2.583;8;62
0;0.18;0;0.18;0;0;0;0;0;0.94;0;0;0.37;0;0;0;0.09;0;0;0.37;0;0.18;0;0;0;0.56;0.66;0.09;0;0;0;0;0;0.37;0;0;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0.18;0.167;0.051;0;0.025;0;4.434;87;909
0;0;0;0;0;0;0;0;0;0;1.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.615;4;21
0;0.3;0.3;0;0;0.6;0.3;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0.3;0;0;0.3;0;0.3;0;0;0;0.3;0.3;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;1.389;8;82
0;0;0;0.34;0;0.34;0;0;0;0.34;0;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.78;0;0;0;0;0;0;0;0;0;0;1.583;6;95
0;0;0;1.23;0;0;0;0;0;0;0;0;2.46;0;0;0;0;0;2.46;1.23;0;1.23;0;0;0;2.46;1.23;0;1.23;0;1.23;1.23;0;0;0;1.23;1.23;2.46;0;0;0;0;0;0;0;0;0;0;0;0;0.139;0;0.278;0;0;1.736;10;66
0;0;0;0.78;0;0;0;0;0;0;0;0;1.57;0;0;0;0;0;0;3.14;0;0;0;0;0;0;0;0;1.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78;0;0;0;0.78;0;0;0;0.437;0;0.087;0;0;2.812;13;90
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.72;0;0;0;0;0;0;0;0.72;0;0;0;0;0;0;0;0;0;0;0;0;0.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395;2.333;8;119
0;0;0;0;0;0.57;0;0;0;0;0;0;1.71;0;0;0;0;0;0.57;0;0;0;0;0;0;1.71;0.57;0;0.57;0;0.57;0;0;0;0;0.57;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077;0;0;0;0;1.947;12;111
0;0;0;0;0;0;0;0;0;0;0;0;0;1.01;0;0;0;0;0;2.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01;0;2.02;0;0;0;1.01;0;2.02;1.01;0;0;0;0;0.188;0.376;0;0;2.31;15;67
0;0;0;0;0;0.9;0;0;0;0;0;0;0;1.8;0;0;0.9;0;0;0.9;0;0;0;0;0;2.7;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0;0.9;0.9;0.9;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0.449;0;0;0;0;2.15;11;43
0;2.27;0;2.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.401;0;0;0;0;1;1;5
1;0;0;0.3;0;0.3;0.91;0;0.3;0;0;0;0.3;0.3;0;0;0.3;0.3;0.3;2.12;0;3.03;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.211;0;0;0.211;0.052;1.745;11;185
1;0.32;0;0.64;0;0;0;0;0;0;0;0.64;0.97;0;0;0;2.58;0;0;2.58;0.32;1.94;0;0.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.233;0.058;0;0.116;0.116;0;2.926;20;240
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92;0;0;0;0;0;0;0;3.84;0;0;0;1.92;0;3.84;0;0;0;0;0;0;0;0;0;0;0;0;0.178;0;0;1.666;7;50
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;2;5
1;0;0.56;0.56;0;2.25;0;0.56;0;0;0;0;0.56;0.56;0;0;0.56;3.38;0;3.95;0;1.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26;0;1.217;0.347;0;5.105;140;194
1;0;0;0.56;0;0;0.18;0;0;0;1.32;0;0.75;0.75;0.18;0;0.18;0;0;0.94;0;0;0;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0.07;0.07;0;2.616;23;191
0;0;0;0;0;4.16;0;0;0;0;0;0;4.16;0;0;0;0;0;0;4.16;0;0;0;0;0;0;0;0;0;0;0;0;0;4.16;0;0;0;0;0;0;0;0;4.16;0;0;0;0;0;0;0;0.689;0;0.689;0;0;1.3;4;13
0;0;0;0.48;0;0;0;0;0;0;0;0;0.48;0;0;0;0;0;0;0;0;0;0;0.48;0;1.44;1.93;0;0;1.44;1.44;0;0;0;0;0;0;1.44;0;0;0;0;0;0;0.48;0;0;0;0;0;0;0;0.119;0.059;0;6.145;115;338
0;0;0;0.47;0;1.91;0;0;0;0;0;0;1.91;0;0;0;0.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.43;0;0;0.95;0;0;0;0;0;0;0;0;0;1.233;4;37
1;0;0.46;0.46;0;0.46;0.46;0.46;0;0;0;0.46;0.46;0;0;0;0.92;0;0.92;2.76;0;1.38;0;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46;0;0;0;0;0.46;0;0;0;0;0;0;0.298;0.223;0;2.156;13;110
1;0.35;0.46;0.31;0;0.15;0.03;0;0.35;0.58;0.66;0.31;0.7;0.62;1.28;0.03;0.23;0.42;0;3.12;0;1.36;0;0.46;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0.005;0.088;0;0.319;0.479;0.124;6.11;116;2218
0;0;0;0;0;0;0;0;0;0;0.51;0;0;0;0;0;0;0;0;0.51;0;0.51;0;0;0;3.06;2.04;0.51;2.04;0.51;1.02;0.51;0.51;0;0.51;1.02;0.51;0;0;0.51;0.51;0;1.02;0;0;0.51;0;0;0;0.158;0.553;0;0;0;0;4;37;216
1;0;0;0;0;0.92;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0.61;0;0.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.046;0;0;0.092;0.322;0;2.074;49;278
0;0.16;0;0;0;0.66;0;0;0;0;0;0;0.66;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0.16;0;0.16;0.33;0;0;0;0;0.118;0.047;0.023;0;0;0;1.983;19;240
1;0;0;0;0;1.2;0;1.2;1.2;1.2;1.2;1.2;1.2;0;0;0;0;4.81;0;2.4;1.2;3.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.331;0;0;50.166;295;301
1;0;0;0;0;0;0;1.33;0;0;0;0;0;0;0;0;0;0;0;1.33;0;5.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.202;1.417;0;29.125;223;233
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.333;5;7
0;0;0;0;0;0.54;0;0;0;0;0;0.54;1.09;0;0;0;0;0;0;3.82;0;0;0;0;0;2.18;2.18;0;0.54;0;1.09;0;0;0;0;0.54;0;0;0;0;0;0;0;0.54;0;0.54;0;0;0;0;0.087;0;0;0;0;3.533;34;159
0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;0;0;0;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;3.33;0;0;0;0;0;0;0;0;0;1.142;3;16
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.166;2;7
0;0;3.36;1.92;0;0;0;0;0;0;4.32;0;1.44;0;0;0;0;0;0;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.695;0;0.347;0;0;6.137;107;178
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
0;0.15;0.1;0;0;0.3;0.15;0;0.3;0;0;0;0.6;0;0;0;0;0;0;2.06;0;0.85;0;0.05;0;0.2;0;0;0;0;0;0;0;0.25;0;0.15;0;0.35;0;0;0;0;0;0;0.05;0;0;0;0;0.073;0.234;0;0.073;0;0;2.206;49;1026
0;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.23;0;0.61;3.7;0;2.46;0;0;0;0;0;1.23;0;0.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.61;0;0.226;0;0;0;0;1.3;3;26
0;0;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;3.22;0;0;0;0.526;0;0;0;0;1.571;3;11
0;0;0;0;0;0;0;0;0;0;0.85;0;0.85;0;0;0;1.28;0;0;0.85;0;0.42;0;0;0;1.7;1.28;0.85;1.28;0.42;0.42;0.42;0.42;0;0.42;0.42;0.85;0.42;0;0;0.42;0;0;0.42;0;0.42;0;0;0;0;0.369;0.073;0;0;0;2.44;12;144
1;0.41;0;1.25;0;0.2;0.2;0;0;0;0.41;0;1.25;0;0;0;0.62;1.25;0;4.6;0;2.3;1.67;0.62;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.153;0;0.345;0.345;0.306;5.132;37;426
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0;0;0.08;0;0;0.25;0;0.25;0.08;0;0;1.17;0.08;0.25;0;0;0.42;0;0;0;0;0;0;0;3.11;0;0;0;0;0;0;0;0.16;0;0;0.25;0.25;0;0;0;0;0;0;0;0;0;0;0;0.034;0.08;0;0;0;0;2.023;27;694
0;0;0;0;0;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;2;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.25;6;9
1;0.05;0.05;0.4;0;0.34;0;0;0;0.57;0.05;0;0.28;0.11;0;0;0.17;0;0;1.04;0.05;0.92;0;0;0.05;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0.05;0;0;0;0.019;0.099;0;0.099;0.079;0.009;4.881;95;1313
0;0;0.08;0.08;0;0;0.08;0;0.16;0;0;0;0.81;0.16;0;0;0;0.08;0;0;0;0;0;0.08;0;3.49;0.48;0;0;0.32;0.24;0;0;0;0;0;0.32;0.08;0;0;0;0;0.08;0;0;0;0;0;0.08;0.022;0.111;0;0;0.055;0;2.145;21;693
0;0.41;0;0.83;0;0;0.41;0;0;0;0;0;0.83;0;0;0;0;0;0;1.67;0;0.41;0;0;0;0;0;0.83;0;0;0.41;0;0;0;0;0;0;0;0;0;0;0;0;0.41;0;0;0;0;0;0;0;0;0;0;0;1.12;3;56
1;0.16;0;0.67;0;0.33;0.16;0.33;0.84;0.16;0.5;0.33;1.51;0;0;0;0;1.68;0.33;2.02;1.68;3.87;0;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0.224;0;1.151;0.056;0;4.928;63;621
0;0;0;0;0;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0.52;0;0;0.52;0;0;0;0.52;0.52;0.52;1.05;0;0.52;0;0;0;0;0;0;0;0;0;0;0;0.52;0;0;0;0;0;0;0;0.166;0;0;0;0;3.888;55;140
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.95;0;0;0;0;0;0;0;1.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.49;0;0.262;0;0;0;0;1.625;7;26
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.68;0;1.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.67;0;0;0;0;0;0;0.471;0;0;1.033;2;31
1;2.12;0;0;0;0.53;0.53;0;0;0;1.59;0;1.59;0;0;0;1.59;0.53;0.53;6.91;0;1.59;0;0.53;0.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.467;0;0.28;0.186;0;2.823;85;240
1;0;0;0;0;0;0;0;1.29;0;0.43;0;0;0;0;0;0.43;0;1.73;0.43;0;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0.124;0;0.31;0.062;0;1.477;8;65
1;0.26;1.07;0;0;1.61;0;1.07;0.26;0.26;0;0;0.8;0;0;0;0;0;1.61;3.5;0;1.34;0;0;0.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0.092;0;0.324;0;0;7.369;52;339
0;0.23;0;0;0;0;0.11;0;0;0;0.11;0;0.11;0.11;0;0;0;0;0.23;2.15;0;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23;0;0;0;0;0;0;0.71;0.11;0;0;0;0.126;0;0.021;0;0;1.198;5;145
0;4;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.168;0;0.168;0;0;1.459;10;54
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;4.54;4.54;4.54;4.54;4.54;4.54;4.54;0;4.54;4.54;4.54;0;0;0;4.54;0;0;0;0;0;0;0;0;0;1.169;0;0;0;0;3.1;11;31
0;0;0;0.55;0;0;0;0;0;0;0;0;0.55;0.55;0;0;0;0;0;0.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55;0;0;0;0.087;0;0;0;0;2.54;47;94
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.166;3;14
0;0;0;0;0;0;0;0;0;0;0;0;1.52;0;0;0;0;0;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;0;0;0;0;0.76;0;0;0;0.118;0;0;0;0;1.735;10;59
1;0.4;0;0;0;0.8;0;0.4;2.8;0;1.2;1.2;2.8;0;0;0;0.4;0;0;4;0;0.8;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.052;0;0;0.105;0.052;0.052;1.194;5;129
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.66;0;0;0;0;0;0;32.478;0;0;1.666;3;5
1;0;0;0;0;0.8;0;0;0;0;0;0;1.6;0;0;0;0.8;0.8;0;2.4;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0.274;0;0.823;0;0;2.815;29;107
0;0;0;0;0;0;0;0;0;0;0;0;0.68;0;0;0;0;0;0;0.34;0;0;0;0;0;0.68;0.34;0;0.68;0;0.34;0;0;0.34;0;0.34;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0.048;0;0;0;0;0;2.147;11;131
0;0.29;0;0.44;0;0.73;0;0;0;0;0;0;0.58;0;0;0;0.14;0;0;0.73;0.14;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;0.14;0;0.14;0;0;0;1.32;0.02;0.321;0.18;0.14;0;0;1.891;24;522
1;0;0.27;0.82;0;1.37;0;0.82;0;0;0.82;0;0.82;0;0;0;0.82;0.27;0;2.75;0;1.1;0;0.82;0.27;0;0;0;0;0;0;0;0;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.235;0;0.235;0.188;0;5.622;124;298
1;0;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.205;0;0.034;0;0;3.168;15;339
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.375;6;44
1;0;0;0.94;0;0;0;0.94;0;0;1.88;0;1.88;0;0;0;0;0;0;4.71;0;0.94;0;0;0.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.163;1.305;0;2.571;20;36
0;0;0;0;0;0;0;0;0;0;0;0;4.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.454;5;27
0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;3.7;0;0;0;0;0;0;7.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0.371;0;0;2.25;8;27
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;0;0;11.11;0;0;0;0;0;0;0;0;5.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;1.72;0;0;0;0;0;0;0;1.72;0;0;0;0;0;0;0;0;0;0;3.44;0;0;0;1.72;0;0;1.72;0;0;1.72;0;0;0;0;0;0;1.2;4;18
0;0;0;0.74;0;0;0;0;0;0;0;0;2.22;0;0;0;0;0;0;1.48;0;0;0;0;0;0;0.74;0;0;0;0;0;0;0;0;0;0;0.74;0;0;0;0;0;0;0;0;0;0;2.22;0;0;0;0;0;0;2.425;23;114
0;0;0;0;0;0;0;0;0;0;0;0;2.89;0;0;0;0.57;0;0;0;0;1.73;0;0;0;2.31;0;0;0;0;3.46;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0.163;0;0;0;0;1.9;12;76
0;0.1;0;0;0;0;0.1;0;0.52;0;0.1;0;1.9;0.1;0.1;0;0.1;0.21;0;0;0;0;0;0;0;3.17;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0.027;0.138;0;0.041;0.041;0;2.321;31;469
1;0;0;1.63;0;0;0;0;0;0;0;0;0;0;0;0;4.91;0;0;3.27;0;1.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.695;0;0;2.315;12;44
1;0;0;0.64;0;0;0.64;0;0;0;0;0;0;0;0;0;0.64;0;0;2.59;0;0;0;0.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0.64;0;0;0;0;0;0;0;0;0;0;0;0.094;0.189;0.284;0.662;0;0;10.068;131;292
1;0.36;0.29;0.36;0;0;0.58;0.07;0.14;0.66;1.25;0.14;1.39;0.58;1.1;0.14;0.14;0;0;2.35;0;1.25;0.07;0.58;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0.319;0.266;0.279;4.689;145;1163
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.84;0;0;3.84;0;0;0;0;0;0;0;0;0;1;1;4
1;0;0;1.31;0;0;0;0;0;0;0;0;1.31;0;0;0;0;0;0;1.31;0;5.26;0;0;1.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.212;0;4.818;25;53
1;0.17;0.17;0;0;0.52;0;0;0.43;0;0.17;0.17;0.35;0;0;0;0.87;0;0;1.4;0.17;0.87;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.376;0;0.25;0.721;0;2.742;35;617
0;0.96;0;0;0;0.32;0;0;0;0;0;0;0.32;0;0;0;0;0;0;1.93;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32;0;0.32;0;0;0;0.057;0;0;0;0;1.147;5;78
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44;0;0.44;0;0;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44;0;0;0;0;0;0;0;0;0.88;0;0;0;0.178;0.059;0;0;0.059;7.046;70;303
1;0;0;0;0;0;0;0;1.2;0;0;1.2;0;0;0;0;6.02;0;0;1.2;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.443;0;0;3.782;32;87
